R_AbsMax,S_AbsMax,T_AbsMax,R_AbsMean,S_AbsMean,T_AbsMean,R_P2P,S_P2P,T_P2P,R_RMS,S_RMS,T_RMS,R_Skewness,S_Skewness,T_Skewness,R_Kurtosis,S_Kurtosis,T_Kurtosis,R_Crest,S_Crest,T_Crest,R_Shape,S_Shape,T_Shape,R_Impulse,S_Impulse,T_Impulse,RS_phase,ST_phase,TR_phase,RS_Level,ST_Level,TR_Level,R_1x,S_1x,T_1x,R_2x,S_2x,T_2x,R_3x,S_3x,T_3x,R_4x,S_4x,T_4x
0.16015625,0.240234375,0.400390625,0.00106103515625,0.0113310546875,0.30647900390625,0.2802734375,0.2802734375,0.240234375,0.009684157256257047,0.039148294455061954,0.3072394793317823,-5.465282524261577,-3.208140293171388,1.4673849129371965,163.12967626910662,12.280901196505365,8.508891817950897,28.941438070815305,7.159275810130729,0.7819124531863149,9.12708424335685,3.454955918467934,1.0024813296044415,150.9433962264151,21.20141342756184,1.3064210595074792,-3.141592653589704,-3.1415926535896146,3.1415926535885434,0.06880712890625,-0.9483701171875001,0.87956298828125,0.0005390633494034149,0.003738712746296816,0.0028479441642194543,0.0007819679643525524,0.0038727847521439363,0.0021997687983334744,0.0017540975943032583,0.0026344761702272674,0.0022088929079999396,0.0024021358253880935,0.006548610065381214,0.004383380725168303
0.2001953125,0.2802734375,0.48046875,0.03157080078125,0.0376767578125,0.29708984375,0.3603515625,0.400390625,0.48046875,0.06045102907098412,0.0739585539765268,0.30117253997373084,-1.1725661370859577,-1.231176798042694,0.5880030317829227,5.772776802133218,3.6597002164495476,5.047947955406222,5.961049266454342,5.413716243385143,1.595327216890052,1.914776552227531,1.96297553904677,1.0137422948297297,6.341154090044388,7.438894792773644,1.6172506738544472,3.141592653589637,3.141592653588588,-3.141592653589347,0.01215185546875,-0.8528369140625001,0.8406850585937501,0.006896385242662125,0.005303029222911984,0.004282257254736725,0.017445991391800683,0.018063314828084643,0.016206542267958278,0.014953890918529292,0.017918239498781484,0.004649952002155575,0.005163888020758619,0.005942756731049238,0.0041439861957919925
3.36328125,3.04296875,3.923828125,2.05166162109375,1.841556640625,2.2198056640625,6.646484375,5.8857421875,7.4072265625,2.2743634288060552,2.072787887585849,2.4746297975584124,0.0011795670537800033,-0.010155183490487637,-0.00115480435648481,1.478153859449336,1.5153745452564569,1.5196187605585998,2.9223493003882512,2.8395294196528003,2.993266536193948,1.1085470456836746,1.1255629296758272,1.1147956947859818,1.6392962735282925,1.6523894421011438,1.767644883750293,-3.141592653589726,-3.141592653589793,-3.1415926535889227,0.4094995117187503,1.8986074218749998,-2.3081069335937503,0.01045349418972558,0.008617480036356377,0.011522011894496052,3.321061132787125,3.027792601017894,3.5959407196971545,0.015195651520526807,0.014558782197245077,0.015532174806469736,0.0136261847584749,0.02407650635501405,0.020622916175011267
3.283203125,3.04296875,4.00390625,2.05518505859375,1.84758251953125,2.228494140625,6.56640625,5.92578125,7.447265625,2.2765298667982794,2.074422050671165,2.4858309269184873,0.0057967521934284665,-0.006184345268002121,-0.01167769182452185,1.472198280253241,1.508431455238337,1.5193290580525434,2.8843927530961935,2.8565938392733314,2.9958858200512695,1.107700670204358,1.1227764003728862,1.1154756396269074,1.5975218928686232,1.6470001842039679,1.7966869093391784,-3.141592653589726,-3.141592653589793,3.1415926535885657,0.3685996093749999,1.9380258789062499,-2.3066254882812496,0.011347939365738125,0.008544956945049685,0.011414968933819353,3.24815213252214,2.9560042935519726,3.5292468916298367,0.012295742692945949,0.01079921747447316,0.013716397803117189,0.02586966893470523,0.03009232412915933,0.03609114782944359
0.16015625,0.2001953125,0.400390625,0.0007607421875,0.01179150390625,0.30619873046875,0.3203125,0.2802734375,0.2001953125,0.008398664604487542,0.03899442921490379,0.3068557284144464,0.00832267515634639,-2.9168105381337623,0.7941416035707292,215.3476191534899,9.974669401314971,3.2592574676624015,38.13850356982369,7.187525068141749,0.6524085880176616,11.040093138633173,3.3069937070737074,1.002145658620761,210.52631578947367,16.97792869269949,1.3076168682576004,-3.141592653589793,3.1415926535890897,-3.141592653589034,0.06812646484375,-0.90775048828125,0.8396240234375001,0.0009068082889916464,0.0030251657763819295,0.0011742215933385175,0.0007360349138831668,0.0024200974616406497,0.003431210440839383,0.0020881821512754887,0.0039916173877428025,0.002655524589226226,0.0007293808046203267,0.025403694915231912,0.0038225398765513053
0.16015625,0.240234375,0.400390625,0.00074072265625,0.0129326171875,0.30824072265625,0.2802734375,0.2802734375,0.240234375,0.00917410173306589,0.041300443381822864,0.308844988184254,-9.049134807427277,-2.8180184885912873,1.1562707139704336,216.59712592851116,9.405833218395024,4.804775934156757,30.550504633038937,6.786208925382962,0.777847736537264,12.385339716096864,3.193510082533158,1.001960368905175,216.21621621621622,18.575851393188852,1.2989543417548872,3.1415926535897034,-3.141592653589793,3.141592653588365,0.06736572265625,-0.9465683593750001,0.8792026367187501,0.001954118260015931,0.002264138967749004,0.0020645866766159297,0.0007041525784387007,0.0025316763001314163,0.0015642405066974168,0.0017652862887197452,0.002206793121695843,0.003901924276182397,0.0009759064414480835,0.0011681060119584016,0.002355963610990651
3.203125,3.0830078125,3.8837890625,2.033984375,1.84485986328125,2.2279736328125,6.3662109375,6.005859375,7.2470703125,2.256285191945711,2.0683962284943798,2.485561986694728,-0.00844326951991408,0.006890418888569088,0.001746001759519522,1.4686520551468383,1.4970848287989953,1.515093391766599,2.8215453260188657,2.9036309833980725,2.915666698836617,1.1092932766239716,1.1211671247568638,1.1156155306726225,1.574803149606299,1.6711338751858322,1.7431934585317637,-3.141592653589726,3.1415926535889227,3.141592653588365,0.2082231445312499,1.97974658203125,-2.1879697265624998,0.010769620902476712,0.009928333688935006,0.01306278611609402,3.1928674338222462,2.9337153694787665,3.5050503806018916,0.010652520877419865,0.009057952271246554,0.00848628507932403,0.02455330002326065,0.01884888818991201,0.022550255943820843
3.283203125,3.0830078125,3.8837890625,2.03096142578125,1.84253759765625,2.21285888671875,6.5263671875,6.005859375,7.287109375,2.250554174947094,2.0676256775626305,2.4661343788812817,-0.008901740483319164,-0.003341396105529788,0.00841213631292549,1.467599462349431,1.5032173703353937,1.5112013592612634,2.8998933952138355,2.904713092013763,2.9548711689853935,1.108122560270377,1.1221620010319995,1.114456232922331,1.6165758164200732,1.6732401099557788,1.7551001945085265,-3.141592653589726,-3.141592653589793,3.141592653589436,0.2897626953125001,1.9788256835937499,-2.2685883789062498,0.013563464152545055,0.015208985165559631,0.01441199817826059,3.2418623817864343,2.9778129175893753,3.5327124887048114,0.017761440275750565,0.011389475897580457,0.01763657388729105,0.028767241029447374,0.026902425648018105,0.027165983096934777
3.283203125,3.04296875,3.8837890625,2.0387490234375,1.84612109375,2.2184443359375,6.486328125,6.005859375,7.2470703125,2.2605655428002067,2.0696713867205356,2.473407698239086,-0.004546318021215911,0.008679883069942223,-0.0067405720403852,1.4708031240675574,1.4985473114390608,1.5095072389283914,2.8693386686613205,2.90184200909135,2.929994241410127,1.10880030686107,1.1210918903030576,1.1149288977736915,1.6104008326950647,1.6483039819554088,1.7506813218546393,-3.141592653589726,3.1415926535890897,3.141592653588365,0.207482421875,2.0207265625,-2.2282089843749997,0.011646338545873106,0.011989841645652359,0.013868901135986628,3.2946073250243204,3.0148846044090427,3.5853746064142404,0.015946222031234338,0.014739100980213492,0.01720511540982389,0.028346564883054017,0.02625422671680655,0.03002782825718669
3.283203125,3.203125,3.84375,2.0437939453125,1.84514013671875,2.21590185546875,6.5263671875,6.1259765625,7.20703125,2.2649959992800786,2.0676551405232675,2.4704200524328224,-0.005916772107625822,0.009369649883333993,-0.004722652438951657,1.4712923324432243,1.4988776120407856,1.513428851212046,2.8814034062640217,2.9627651354614586,2.917330290815383,1.108231093684817,1.1205951783154098,1.114859869057798,1.6064257028112452,1.735979255047902,1.7346210485422857,-3.141592653589726,3.141592653588855,-3.141592653589793,0.2794926757812499,1.9833901367187499,-2.2628828125,0.024477506674974496,0.02275331117681735,0.015721835697974904,3.536144941158648,3.230944687361031,3.8408505899523253,0.01644269264413041,0.015565628925551057,0.023752240701725796,0.030393877854520024,0.02919113927701408,0.038328534069852815
3.36328125,3.04296875,3.923828125,2.0382685546875,1.84341845703125,2.2222880859375,6.5263671875,6.0859375,7.287109375,2.2597920599786723,2.0665627918621037,2.477240126459716,-0.009433754818250957,0.0038060296310964423,0.004148917983923145,1.469458341217029,1.4984511776708471,1.513329229501231,2.888038816970441,2.9449564871513947,2.9416241474395073,1.1086821973393666,1.1210492028978698,1.1147250179378347,1.65006777064058,1.650720561244991,1.7656703241266238,-3.141592653589726,3.141592653588365,-3.1415926535896146,0.08790576171874998,2.1000639648437502,-2.1879697265624998,0.007474463023887749,0.007909017159198756,0.01239206571603897,3.3183184581653573,3.033065463105433,3.6195111980501578,0.018853421975205325,0.01722824268079508,0.017963173256866184,0.028647323824165676,0.022053917266747686,0.02036739009797005
3.2431640625,3.04296875,3.8837890625,2.03254296875,1.8421171875,2.2262919921875,6.4462890625,5.92578125,7.287109375,2.2534114565605385,2.064438679077074,2.4841503795109903,-0.0006461116089746256,-0.0032508578685532647,-0.002372991238979474,1.46784948515103,1.4962130956066926,1.5149271391988317,2.8606799897694666,2.8704079758131513,2.9334413226764804,1.1086660853946773,1.1206880284737988,1.1158241543464948,1.595618942557718,1.65188662841245,1.7445101882991925,-3.141592653589726,3.141592653588722,3.141592653588365,0.32880078125,1.9390068359375,-2.2678076171874997,0.009222769682337864,0.01360643498920337,0.012485269875706088,3.1920446191843412,2.921953717175061,3.4994359005389954,0.01407907378245977,0.016562824279896127,0.01402614571682032,0.03714615817647703,0.03219254856694678,0.03684692475295746
3.203125,3.04296875,3.8837890625,2.02613671875,1.84538037109375,2.22354931640625,6.3662109375,5.9658203125,7.2470703125,2.243812068410119,2.068901891865839,2.47856237037051,-0.009861589520971967,0.010823128279922817,-0.001868450924446332,1.4648113255188173,1.4997065860687706,1.5127292440304896,2.837230010092092,2.8835684939703574,2.9239007253292018,1.1074336927245516,1.1211249042600406,1.114687383851876,1.5809026954390957,1.6489655995400254,1.7466619848922742,-3.141592653589726,3.141592653588365,3.1415926535897816,0.20449951171875025,1.9826293945312499,-2.18712890625,0.022533443423315792,0.02554077879214508,0.028041344715481954,3.4857431860807186,3.216402393233531,3.8354959658322443,0.032742664506324536,0.023824924857263396,0.033435538403435265,0.03127212665251857,0.02707867780122823,0.0285681860005058
3.283203125,3.0830078125,3.8837890625,2.03340380859375,1.8442392578125,2.21393994140625,6.4462890625,6.005859375,7.20703125,2.2547618644859844,2.068337517036594,2.4665152825369834,-0.0036031464647977656,-0.0053405205869436,0.003114139103659948,1.470484816028826,1.4991875244571062,1.5084550543991573,2.8589666891361736,2.9037134053463776,2.921948751352177,1.1088608445389507,1.1215125739649978,1.1140840979499662,1.6146340983154641,1.6716962289138317,1.7542431887439074,-3.141592653589726,3.141592653589436,-3.141592653589793,0.20586083984375003,1.9797666015624997,-2.1856274414062495,0.011266612429791273,0.010965042939826305,0.009954057410188451,3.2660699756457947,2.996227960198973,3.555663531284785,0.014766254774600794,0.01372214013292729,0.013407796159749156,0.017473546697091134,0.020482301600957584,0.019048885229974874
3.2431640625,3.123046875,3.8837890625,2.04151171875,1.8504052734375,2.2260517578125,6.486328125,6.0859375,7.287109375,2.2631564310330594,2.078212872934731,2.4827789719216122,-0.005294481239230062,0.0053439083122781205,-0.00380403856782489,1.4679970912958027,1.505133830701605,1.510995064637435,2.8660538158377307,2.9284475999832464,2.935061661715279,1.1085689150091045,1.1231122731692351,1.115328501778141,1.5886090844904686,1.6877637130801688,1.7446984549526054,-3.141592653589726,3.141592653588365,-3.1415926535896146,0.24559960937500014,2.0210468749999997,-2.2666464843750003,0.010795798652367078,0.009022256144171853,0.012330795053520917,3.237844724800052,2.9756530895545525,3.5413182560032834,0.014687348376564689,0.010789868955451053,0.015579080076845001,0.024541806507415408,0.019672999045408163,0.02243461716312462
3.2431640625,3.0029296875,3.8837890625,2.03840869140625,1.846041015625,2.22867431640625,6.40625,5.92578125,7.287109375,2.2616490730265695,2.0687319950115453,2.485925565027998,-0.011089084006376327,0.005758002971971926,0.004288746570325037,1.4693225509615393,1.4958747692037748,1.5150135213745093,2.832557038314998,2.8644509120993846,2.9313465686644276,1.1095169886988223,1.1206316530898695,1.115427923554379,1.5910273912061363,1.6266863314969853,1.7426454075903886,-3.141592653589726,3.141592653588722,3.141592653588365,0.20774267578125016,1.9801269531249999,-2.18786962890625,0.012028919277511391,0.0066675331219405234,0.008214170216231144,0.08439352036020502,0.07815956773260305,0.08597716003879646,0.023658981551780384,0.020428438085991058,0.023664796993276525,0.05928858915197927,0.05522463086037382,0.057707635025169235
3.283203125,3.1630859375,3.8837890625,2.03492529296875,1.84209716796875,2.21686279296875,6.5263671875,6.0458984375,7.3271484375,2.255063662063842,2.0647638310796994,2.4717143261915293,-0.006104010485092442,-0.005272927358080142,0.005628399747133667,1.469093444906697,1.498842764719505,1.513218626243193,2.8940944316964634,2.9281307365494187,2.9643993886582467,1.1081800741559078,1.1208767197424663,1.1149604450176596,1.6134268596220251,1.717111340542303,1.7519302840113784,-3.141592653589726,3.141592653588365,-3.141592653589079,0.36819921875000006,1.94074853515625,-2.30894775390625,0.012807579125211823,0.010189010310940985,0.012069756563200813,3.325590091120381,3.0476003555947773,3.6290165822786835,0.016119062966845298,0.013844474223600467,0.017733407221948296,0.026445562522800604,0.02554273566160837,0.021618060168717895
3.283203125,3.0830078125,3.923828125,2.04297314453125,1.844359375,2.21994580078125,6.486328125,6.0859375,7.287109375,2.2641781848866747,2.0665071313819436,2.4742690948192,-0.005284180398565234,-0.0019991809466042626,0.00220988141366493,1.4710278467016258,1.4989251971162723,1.5119349226349674,2.864760454056159,2.9450358082868684,2.9451563656751265,1.1082760392360316,1.120447109925062,1.114562839303756,1.6070711128967456,1.6715873567210837,1.7675332990648307,-3.141592653589726,3.141592653589079,-3.141592653589436,0.16494091796875,2.0615263671874997,-2.22646728515625,0.025375235472874715,0.02150019869137699,0.019546853570053722,3.523992832459124,3.2136789767041547,3.831792197356355,0.03513281629370804,0.023841541528004176,0.034141430391913016,0.018015903250111744,0.019660443672662807,0.013598037570830985
3.283203125,3.123046875,3.9638671875,2.0432734375,1.85354833984375,2.22142724609375,6.5263671875,6.166015625,7.287109375,2.2648445285718144,2.0805633393922847,2.477310178608041,0.007676652813947948,-0.0029393092595248007,-0.008116948729053056,1.4680690690761131,1.5038751816150977,1.5114599357937786,2.881596111860029,2.9636279310780522,2.9415409656511016,1.1084392754319328,1.122475899154414,1.1151885270896205,1.6068349271045619,1.6849017680667913,1.7843785766426645,-3.141592653589726,3.141592653588365,3.1415926535890897,0.16738330078124974,2.1003041992187503,-2.2676875,0.00860227223432496,0.00831339481972062,0.010548115608122804,3.2742783310761667,3.0116661657660395,3.5677727882973684,0.014658299495713682,0.014865525521135868,0.013688500189644359,0.024710940985862143,0.029011408989799425,0.02822959556418428
3.203125,3.0029296875,3.8837890625,2.03048095703125,1.840435546875,2.206873046875,6.40625,5.92578125,7.20703125,2.250332274697711,2.063065293264851,2.4595285965338283,-0.003594741639159617,0.004130333873443299,-0.001982437316432074,1.470179839402534,1.4983167574435603,1.50906688775299,2.846801813239139,2.8723188109196034,2.930249016074359,1.108275488575822,1.1209657935415718,1.1144857652852285,1.5775203352230711,1.631640777966323,1.7598606625784678,-3.141592653589726,3.1415926535897816,3.141592653588365,0.2479819335937501,1.979806640625,-2.22778857421875,0.014246193322324855,0.011416080753467034,0.015528366281645677,3.285219587076042,3.013918277377408,3.573014502760988,0.021538309320045777,0.021118897355538107,0.021053449432305124,0.02018352265804009,0.016294659925350466,0.01799288555291717
3.283203125,3.0830078125,4.00390625,2.041271484375,1.8458408203125,2.22511083984375,6.56640625,6.0458984375,7.3271484375,2.2629308075434627,2.0702197168828116,2.4819906103777276,0.0017198740726726165,0.002209073621399481,-0.008539972356159239,1.468785093628277,1.499106003189768,1.5142503661518443,2.901726481477443,2.9204139001262535,2.952125768269889,1.1085888500697547,1.121559180023077,1.115445831252171,1.6084108116590168,1.6702457647339537,1.7994187877315626,-3.141592653589726,-3.141592653589793,-3.141592653589079,0.28760058593750015,2.0204062499999997,-2.3080068359375003,0.016550849751225363,0.012811468491593606,0.01690322600113674,3.2970208559961556,3.0190775430054853,3.6004783245498992,0.020999676474988786,0.017821608969320363,0.021360307736702208,0.024182528684949363,0.027139006947288113,0.025293737204949072
3.2431640625,3.0830078125,3.923828125,2.04389404296875,1.84461962890625,2.22330908203125,6.486328125,6.0458984375,7.2470703125,2.2658853314494,2.0672569673821917,2.477744037164898,-0.004385945672276475,0.007566123480012931,-0.007467196556249001,1.4730511336197543,1.4980788727327765,1.5113187551158653,2.862602107429216,2.92459937632042,2.9248664122676264,1.1086119357528965,1.1206955271358314,1.1144397588216535,1.586757431803712,1.6713515156119425,1.7648594865699594,-3.141592653589726,3.141592653589436,3.1415926535897594,0.24247656250000027,2.02342919921875,-2.2659057617187504,0.022664319624634773,0.029151528613783513,0.024204313436099738,3.5525145085322922,3.2397194800512996,3.8630876702203363,0.026904260475720886,0.017462749369598546,0.026927515164329972,0.027879652320590045,0.02124425931422451,0.028553952518008147
3.283203125,3.0830078125,3.9638671875,2.02579638671875,1.8387939453125,2.2302958984375,6.5263671875,6.0859375,7.3271484375,2.246358229482155,2.0555876873987464,2.4870707713780393,-0.008021454754870379,0.004123956966866882,0.004264875852664051,1.4748211637878381,1.4900186070780481,1.5169950742253668,2.9053100711387874,2.9606800708664878,2.9460956727983114,1.1088766098159826,1.1178999651586317,1.1151304062929186,1.6206974928600368,1.6766467065868265,1.7772830906773425,-3.141592653589726,3.1415926535897594,-3.141592653589637,0.20469970703125018,2.0606054687499995,-2.2653051757812497,0.024785615297575957,0.019414498712229826,0.02134018002438707,3.3624239381537095,3.073753093628035,3.6998695064406113,0.0206354391019491,0.0205389354391926,0.026604834917739247,0.02384066793726493,0.02362127653844428,0.026286028053611514
3.283203125,3.203125,3.9638671875,2.02677734375,1.84057568359375,2.2370625,6.5263671875,6.166015625,7.3671875,2.247310579653608,2.058434838547643,2.4951844541675707,-0.003038065513601594,0.0029277955080921577,-0.0025007511373713338,1.4737686438371351,1.4914805863124785,1.5169628961748902,2.90407887836578,2.9954874011705503,2.952562279592191,1.1088097992528232,1.1183646817111699,1.1153843284072622,1.6199130778348478,1.7402843189506088,1.7719072164948455,-3.141592653589726,3.1415926535896146,3.1415926535881855,0.2452993164062498,2.01990576171875,-2.2652050781249997,0.01635869967225051,0.016845496663741067,0.015494956839567017,3.372477972396003,3.086396968456149,3.7233760596628684,0.023736289650243412,0.02046092475535931,0.025526693183721798,0.039080502000970546,0.03237299820200153,0.03427979951819972
3.36328125,3.1630859375,3.8837890625,2.0256962890625,1.84061572265625,2.23594140625,6.6064453125,6.2060546875,7.3671875,2.2453490719507907,2.0572990224070975,2.4938175073726687,-0.006740979129758653,-0.0015215439145592402,0.004363045736840693,1.4742828499586287,1.4914471544442622,1.5179014312138648,2.9422798419313163,3.016603138341427,2.9541806801098334,1.1084332256885097,1.1177232689494496,1.1153322266861925,1.6603087383630146,1.7184933816251726,1.7369815915765348,-3.141592653589726,3.1415926535897487,3.1415926535880523,0.1635795898437502,2.10218603515625,-2.2657656250000002,0.024431470005208917,0.02149858707147513,0.01808910501326865,3.3138138993572985,3.0365083756961653,3.6573477319146526,0.0450549721649581,0.0358939119528256,0.04909286219568043,0.14762811157111194,0.1334309290401674,0.14907720698026353
